alpha,instance_id,read_idx,hd,energy,delta_energy,is_target
0.003,2,85,422,-4429.048000000061,35.21799999993891,0
0.003,2,86,424,-4428.862000000056,35.40399999994406,0
0.003,2,87,480,-4428.36200000006,35.903999999939515,0
0.003,2,88,423,-4427.952000000061,36.31399999993846,0
0.003,2,89,400,-4427.921000000063,36.34499999993659,0
0.003,2,90,422,-4427.138000000046,37.12799999995332,0
0.003,2,91,423,-4427.048000000045,37.21799999995437,0
0.003,2,92,426,-4427.024000000043,37.24199999995653,0
0.003,2,93,385,-4427.023000000062,37.24299999993764,0
0.003,2,94,395,-4426.996000000061,37.26999999993859,0
0.003,2,95,436,-4426.649000000049,37.61699999995017,0
0.003,2,96,402,-4426.570000000071,37.69599999992897,0
0.003,2,97,429,-4426.553000000062,37.71299999993789,0
0.003,2,98,418,-4425.952000000071,38.313999999928456,0
0.003,2,99,425,-4425.92500000005,38.34099999994942,0
0.005,2,0,314,-4488.405000000596,26.7049999994033,0
0.005,2,1,352,-4486.670000000577,28.43999999942298,0
0.005,2,2,362,-4486.630000000577,28.479999999422944,0
0.005,2,3,320,-4486.180000000595,28.929999999404572,0
0.005,2,4,377,-4486.015000000569,29.09499999943091,0
0.005,2,5,323,-4485.360000000582,29.749999999417923,0
0.005,2,6,321,-4485.280000000599,29.82999999940057,0
0.005,2,7,330,-4485.250000000597,29.859999999403044,0
0.005,2,8,342,-4484.93000000058,30.179999999420033,0
0.005,2,9,375,-4484.650000000572,30.459999999427964,0
0.005,2,10,360,-4484.335000000575,30.774999999424836,0
0.005,2,11,321,-4484.295000000583,30.814999999416614,0
0.005,2,12,341,-4483.770000000598,31.339999999401698,0
0.005,2,13,335,-4483.555000000579,31.554999999420943,0
0.005,2,14,363,-4483.165000000578,31.94499999942127,0
0.005,2,15,348,-4483.110000000584,31.999999999416104,0
0.005,2,16,342,-4483.06000000058,32.049999999419924,0
0.005,2,17,369,-4483.015000000563,32.09499999943637,0
0.005,2,18,330,-4482.9200000005985,32.18999999940115,0
0.005,2,19,330,-4482.895000000599,32.21499999940079,0
0.005,2,20,340,-4482.875000000592,32.23499999940759,0
0.005,2,21,353,-4482.860000000579,32.24999999942065,0
0.005,2,22,350,-4482.810000000572,32.29999999942811,0
0.005,2,23,338,-4482.515000000581,32.59499999941909,0
0.005,2,24,336,-4482.285000000585,32.82499999941501,0
0.005,2,25,339,-4482.095000000589,33.014999999410975,0
0.005,2,26,335,-4482.065000000594,33.04499999940526,0
0.005,2,27,350,-4481.975000000588,33.134999999411775,0
0.005,2,28,346,-4481.720000000582,33.38999999941734,0
0.005,2,29,339,-4481.660000000601,33.44999999939864,0
0.005,2,30,353,-4481.635000000584,33.47499999941556,0
0.005,2,31,341,-4481.525000000587,33.5849999994125,0
0.005,2,32,357,-4481.3500000005815,33.75999999941814,0
0.005,2,33,360,-4481.33500000057,33.77499999942938,0
0.005,2,34,352,-4481.335000000583,33.77499999941665,0
0.005,2,35,346,-4481.145000000585,33.96499999941443,0
0.005,2,36,331,-4481.015000000597,34.09499999940272,0
0.005,2,37,331,-4481.000000000584,34.10999999941578,0
0.005,2,38,354,-4480.915000000575,34.19499999942491,0
0.005,2,39,369,-4480.745000000566,34.364999999434076,0
0.005,2,40,358,-4480.495000000579,34.614999999420434,0
0.005,2,41,342,-4480.460000000574,34.649999999425745,0
0.005,2,42,356,-4480.405000000575,34.70499999942513,0
0.005,2,43,382,-4480.3250000005755,34.784999999424144,0
0.005,2,44,335,-4480.045000000595,35.06499999940479,0
0.005,2,45,333,-4479.685000000586,35.42499999941356,0
0.005,2,46,357,-4479.640000000592,35.469999999407264,0
0.005,2,47,351,-4479.53000000058,35.57999999941967,0
0.005,2,48,337,-4479.490000000591,35.61999999940872,0
0.005,2,49,346,-4479.415000000577,35.69499999942309,0
0.005,2,50,361,-4479.290000000577,35.81999999942309,0
0.005,2,51,376,-4479.185000000566,35.92499999943357,0
0.005,2,52,371,-4479.140000000577,35.969999999422726,0
0.005,2,53,404,-4479.11500000057,35.99499999942964,0
0.005,2,54,333,-4479.105000000601,36.00499999939893,0
0.005,2,55,361,-4478.82500000059,36.28499999940959,0
0.005,2,56,352,-4478.785000000582,36.32499999941774,0
0.005,2,57,329,-4478.755000000601,36.35499999939839,0
0.005,2,58,347,-4478.5900000005695,36.51999999943018,0
0.005,2,59,372,-4478.440000000571,36.66999999942891,0
0.005,2,60,353,-4478.315000000582,36.794999999417996,0
0.005,2,61,339,-4478.065000000594,37.04499999940526,0
0.005,2,62,364,-4477.910000000574,37.19999999942593,0
0.005,2,63,351,-4477.800000000585,37.309999999414686,0
0.005,2,64,350,-4477.7500000005775,37.35999999942214,0
0.005,2,65,327,-4477.710000000589,37.399999999410284,0
0.005,2,66,354,-4477.640000000583,37.46999999941636,0
0.005,2,67,368,-4477.6400000005715,37.46999999942818,0
0.005,2,68,341,-4477.58000000059,37.52999999940948,0
0.005,2,69,363,-4477.405000000581,37.70499999941876,0
0.005,2,70,352,-4477.190000000577,37.919999999422544,0
0.005,2,71,382,-4477.125000000567,37.98499999943306,0
0.005,2,72,381,-4477.005000000567,38.10499999943295,0
0.005,2,73,351,-4476.970000000591,38.139999999408246,0
0.005,2,74,344,-4476.920000000571,38.18999999942844,0
0.005,2,75,370,-4476.780000000567,38.3299999994324,0
0.005,2,76,358,-4476.610000000575,38.49999999942429,0
0.005,2,77,340,-4476.185000000582,38.924999999418105,0
0.005,2,78,332,-4475.995000000574,39.11499999942589,0
0.005,2,79,381,-4475.970000000563,39.13999999943644,0
0.005,2,80,365,-4475.920000000574,39.18999999942571,0
0.005,2,81,345,-4475.615000000597,39.49499999940235,0
0.005,2,82,361,-4475.49500000056,39.61499999943953,0
0.005,2,83,401,-4475.340000000567,39.76999999943291,0
0.005,2,84,387,-4475.210000000576,39.899999999423926,0
0.005,2,85,352,-4474.7750000005835,40.33499999941614,0
0.005,2,86,367,-4474.710000000588,40.3999999994121,0
0.005,2,87,330,-4474.585000000585,40.52499999941483,0
0.005,2,88,374,-4474.565000000568,40.54499999943164,0
0.005,2,89,357,-4474.3950000005725,40.714999999427164,0
0.005,2,90,349,-4473.500000000577,41.60999999942305,0
0.005,2,91,370,-4473.325000000576,41.784999999423235,0
0.005,2,92,361,-4473.235000000568,41.874999999431566,0
0.005,2,93,336,-4472.430000000584,42.679999999415486,0
0.005,2,94,371,-4471.4700000005605,43.63999999943917,0
0.005,2,95,335,-4470.975000000596,44.13499999940359,0
0.005,2,96,394,-4470.855000000563,44.25499999943622,0
0.005,2,97,354,-4470.075000000592,45.03499999940777,0
0.005,2,98,409,-4466.710000000568,48.39999999943211,0
0.005,2,99,393,-4464.965000000571,50.144999999428364,0
0.01,2,0,246,-4614.060000000579,28.159999999421416,0
0.01,2,1,248,-4611.970000000552,30.249999999447937,0
0.01,2,2,227,-4611.680000000569,30.53999999943153,0
0.01,2,3,248,-4610.630000000571,31.589999999428983,0
0.01,2,4,264,-4610.600000000568,31.619999999432366,0
0.01,2,5,258,-4610.4900000005655,31.729999999434767,0
0.01,2,6,254,-4610.4800000005625,31.739999999437714,0
0.01,2,7,261,-4610.320000000565,31.89999999943484,0
0.01,2,8,250,-4610.060000000574,32.15999999942596,0
0.01,2,9,242,-4610.030000000562,32.18999999943844,0
0.01,2,10,242,-4609.960000000575,32.25999999942542,0
0.01,2,11,234,-4609.89000000056,32.32999999944059,0
0.01,2,12,271,-4609.840000000574,32.37999999942622,0
0.01,2,13,261,-4609.830000000574,32.389999999426436,0
0.01,2,14,262,-4609.670000000559,32.54999999944084,0
0.01,2,15,256,-4609.590000000566,32.6299999994344,0
0.01,2,16,243,-4609.370000000564,32.84999999943648,0
0.01,2,17,249,-4609.290000000559,32.92999999944095,0
0.01,2,18,260,-4609.23000000055,32.98999999945045,0
0.01,2,19,245,-4609.080000000571,33.139999999429165,0
0.01,2,20,247,-4608.78000000057,33.439999999430256,0
0.01,2,21,234,-4608.430000000581,33.789999999419706,0
0.01,2,22,280,-4608.0700000005445,34.14999999945576,0
0.01,2,23,266,-4607.850000000545,34.3699999994551,0
0.01,2,24,253,-4607.620000000559,34.599999999441025,0
0.01,2,25,262,-4607.430000000556,34.78999999944426,0
0.01,2,26,253,-4607.380000000564,34.83999999943626,0
0.01,2,27,267,-4607.380000000563,34.83999999943717,0
0.01,2,28,242,-4607.3000000005695,34.91999999943073,0
0.01,2,29,275,-4607.250000000565,34.96999999943546,0
0.01,2,30,253,-4606.96000000056,35.25999999943997,0
0.01,2,31,260,-4606.9300000005705,35.28999999942971,0
0.01,2,32,255,-4606.870000000558,35.349999999441934,0
0.01,2,33,277,-4606.690000000553,35.52999999944768,0
0.01,2,34,282,-4606.550000000565,35.66999999943528,0
0.01,2,35,257,-4606.390000000571,35.829999999429674,0
0.01,2,36,254,-4606.310000000565,35.90999999943506,0
0.01,2,37,273,-4606.2600000005705,35.95999999942978,0
0.01,2,38,232,-4606.230000000571,35.98999999942953,0
0.01,2,39,244,-4606.090000000577,36.12999999942349,0
0.01,2,40,261,-4606.080000000571,36.139999999429165,0
0.01,2,41,242,-4606.050000000566,36.16999999943437,0
0.01,2,42,269,-4606.040000000553,36.17999999944732,0
0.01,2,43,265,-4605.890000000563,36.32999999943695,0
0.01,2,44,277,-4605.850000000555,36.3699999994451,0
0.01,2,45,242,-4605.700000000581,36.51999999941927,0
0.01,2,46,263,-4605.65000000056,36.56999999944037,0
0.01,2,47,268,-4605.64000000056,36.57999999944059,0
0.01,2,48,248,-4605.530000000576,36.68999999942389,0
0.01,2,49,260,-4605.5000000005575,36.719999999442734,0
0.01,2,50,265,-4605.000000000579,37.21999999942091,0
0.01,2,51,238,-4604.810000000558,37.409999999442334,0
0.01,2,52,265,-4604.770000000556,37.44999999944412,0
0.01,2,53,249,-4604.680000000569,37.53999999943153,0
0.01,2,54,240,-4604.100000000563,38.119999999436914,0
0.01,2,55,300,-4603.910000000554,38.30999999944652,0
0.01,2,56,266,-4603.910000000564,38.30999999943651,0
0.01,2,57,267,-4603.710000000561,38.50999999943906,0
0.01,2,58,267,-4603.580000000566,38.63999999943462,0
0.01,2,59,254,-4603.550000000569,38.66999999943164,0
0.01,2,60,253,-4603.350000000556,38.86999999944419,0
0.01,2,61,271,-4603.220000000559,38.99999999944157,0
0.01,2,62,241,-4603.080000000561,39.13999999943917,0
0.01,2,63,263,-4602.9900000005655,39.22999999943477,0
0.01,2,64,236,-4602.940000000569,39.27999999943131,0
0.01,2,65,284,-4602.770000000551,39.449999999449574,0
0.01,2,66,273,-4602.73000000056,39.48999999944044,0
0.01,2,67,258,-4602.7100000005485,39.50999999945179,0
0.01,2,68,254,-4602.500000000552,39.71999999944819,0
0.01,2,69,253,-4602.420000000567,39.79999999943357,0
0.01,2,70,249,-4602.230000000556,39.98999999944408,0
0.01,2,71,276,-4602.220000000549,39.999999999451575,0
0.01,2,72,267,-4602.140000000568,40.0799999994324,0
0.01,2,73,269,-4602.070000000555,40.149999999444844,0
0.01,2,74,280,-4601.860000000554,40.3599999994467,0
0.01,2,75,282,-4601.670000000559,40.54999999944084,0
0.01,2,76,279,-4601.5300000005445,40.68999999945572,0
0.01,2,77,284,-4601.450000000554,40.769999999446554,0
0.01,2,78,268,-4601.250000000558,40.969999999441825,0
0.01,2,79,284,-4601.2100000005585,41.00999999944179,0
0.01,2,80,284,-4601.110000000563,41.109999999437605,0
0.01,2,81,280,-4601.090000000551,41.129999999448955,0
0.01,2,82,233,-4600.920000000575,41.29999999942538,0
0.01,2,83,289,-4600.6700000005385,41.54999999946176,0
0.01,2,84,279,-4600.6600000005665,41.559999999433785,0
0.01,2,85,292,-4600.460000000537,41.759999999463616,0
0.01,2,86,281,-4600.460000000553,41.759999999447246,0
0.01,2,87,277,-4600.410000000558,41.80999999944197,0
0.01,2,88,281,-4600.140000000553,42.079999999446954,0
0.01,2,89,250,-4600.020000000565,42.19999999943502,0
0.01,2,90,276,-4599.710000000551,42.509999999449064,0
0.01,2,91,275,-4599.480000000553,42.73999999944681,0
0.01,2,92,281,-4599.420000000543,42.799999999457214,0
0.01,2,93,277,-4598.95000000056,43.26999999944019,0
0.01,2,94,292,-4598.60000000055,43.619999999450556,0
0.01,2,95,283,-4598.010000000544,44.20999999945616,0
0.01,2,96,258,-4597.9900000005555,44.22999999944477,0
0.01,2,97,297,-4595.140000000549,47.0799999994515,0
0.01,2,98,273,-4593.070000000565,49.14999999943484,0
0.01,2,99,283,-4589.800000000546,52.419999999454376,0
0.02,2,0,126,-4869.680000000486,26.75999999951364,0
0.02,2,1,130,-4866.9200000004785,29.519999999521133,0
0.02,2,2,131,-4866.880000000492,29.559999999507454,0
0.02,2,3,131,-4866.100000000482,30.339999999517204,0
0.02,2,4,141,-4865.860000000478,30.579999999521533,0
0.02,2,5,153,-4864.48000000048,31.959999999519823,0
0.02,2,6,147,-4863.800000000494,32.63999999950556,0
0.02,2,7,152,-4863.680000000484,32.75999999951546,0
0.02,2,8,144,-4863.520000000475,32.91999999952441,0
0.02,2,9,137,-4863.380000000488,33.059999999512,0
0.02,2,10,144,-4863.060000000483,33.37999999951626,0
0.02,2,11,148,-4862.980000000491,33.45999999950891,0
0.02,2,12,151,-4862.740000000488,33.69999999951142,0
0.02,2,13,156,-4862.600000000474,33.83999999952539,0
0.02,2,14,144,-4862.500000000477,33.939999999523025,0
0.02,2,15,131,-4862.380000000475,34.059999999524734,0
0.02,2,16,132,-4862.260000000488,34.17999999951189,0
0.02,2,17,147,-4862.220000000475,34.21999999952459,0
0.02,2,18,142,-4862.200000000473,34.239999999526844,0
0.02,2,19,151,-4861.700000000488,34.73999999951138,0
0.02,2,20,142,-4861.660000000494,34.77999999950589,0
0.02,2,21,152,-4861.600000000475,34.83999999952448,0
0.02,2,22,144,-4861.400000000484,35.0399999995152,0
0.02,2,23,140,-4861.100000000481,35.33999999951902,0
0.02,2,24,158,-4861.0600000004615,35.379999999538086,0
0.02,2,25,143,-4860.660000000473,35.77999999952681,0
0.02,2,26,137,-4860.620000000492,35.81999999950767,0
0.02,2,27,157,-4860.2800000004745,36.1599999995251,0
0.02,2,28,152,-4860.160000000482,36.27999999951771,0
0.02,2,29,155,-4860.040000000481,36.39999999951851,0
0.02,2,30,150,-4859.960000000462,36.47999999953754,0
0.02,2,31,164,-4859.720000000472,36.71999999952732,0
0.02,2,32,137,-4859.420000000487,37.01999999951295,0
0.02,2,33,150,-4859.340000000475,37.0999999995247,0
0.02,2,34,150,-4859.180000000497,37.259999999502725,0
0.02,2,35,155,-4859.180000000473,37.25999999952637,0
0.02,2,36,150,-4859.080000000464,37.35999999953583,0
0.02,2,37,141,-4858.9800000004825,37.459999999517095,0
0.02,2,38,153,-4858.820000000474,37.619999999526044,0
0.02,2,39,158,-4858.740000000466,37.69999999953325,0
0.02,2,40,168,-4858.460000000475,37.97999999952481,0
0.02,2,41,140,-4858.4400000004825,37.99999999951706,0
0.02,2,42,153,-4858.400000000486,38.039999999513384,0
0.02,2,43,167,-4858.30000000047,38.13999999952921,0
0.02,2,44,177,-4858.200000000482,38.23999999951775,0
0.02,2,45,163,-4858.180000000489,38.25999999951091,0
0.02,2,46,138,-4858.080000000482,38.35999999951764,0
0.02,2,47,152,-4858.080000000486,38.359999999514,0
0.02,2,48,155,-4858.060000000492,38.37999999950716,0
0.02,2,49,160,-4858.060000000482,38.37999999951717,0
0.02,2,50,165,-4858.060000000486,38.37999999951353,0
0.02,2,51,144,-4857.9600000004875,38.479999999512074,0
0.02,2,52,149,-4857.94000000049,38.49999999950978,0
0.02,2,53,150,-4857.900000000478,38.53999999952157,0
0.02,2,54,161,-4857.700000000465,38.73999999953503,0
0.02,2,55,151,-4857.680000000477,38.759999999522734,0
0.02,2,56,152,-4857.540000000478,38.89999999952124,0
0.02,2,57,163,-4857.540000000475,38.89999999952488,0
0.02,2,58,163,-4857.420000000473,39.01999999952659,0
0.02,2,59,162,-4857.38000000047,39.05999999952928,0
0.02,2,60,160,-4857.1800000004805,39.259999999519096,0
0.02,2,61,159,-4857.120000000472,39.31999999952768,0
0.02,2,62,166,-4856.940000000474,39.499999999525244,0
0.02,2,63,147,-4856.920000000485,39.519999999514766,0
0.02,2,64,162,-4856.660000000484,39.779999999515894,0
0.02,2,65,158,-4856.500000000473,39.93999999952666,0
0.02,2,66,160,-4856.460000000477,39.97999999952299,0
0.02,2,67,151,-4856.080000000482,40.35999999951764,0
0.02,2,68,159,-4855.960000000477,40.47999999952299,0
0.02,2,69,167,-4855.780000000479,40.65999999952055,0
0.02,2,70,173,-4855.560000000485,40.87999999951444,0
0.02,2,71,165,-4855.380000000463,41.05999999953656,0
0.02,2,72,165,-4855.28000000049,41.15999999950964,0
0.02,2,73,169,-4855.2200000004705,41.219999999529136,0
0.02,2,74,165,-4854.860000000485,41.57999999951426,0
0.02,2,75,180,-4854.600000000486,41.839999999513566,0
0.02,2,76,171,-4854.480000000466,41.959999999533466,0
0.02,2,77,165,-4854.360000000485,42.07999999951426,0
0.02,2,78,172,-4853.900000000474,42.53999999952521,0
0.02,2,79,168,-4853.740000000482,42.699999999517786,0
0.02,2,80,168,-4853.640000000467,42.7999999995327,0
0.02,2,81,172,-4853.640000000473,42.799999999526335,0
0.02,2,82,159,-4853.520000000468,42.91999999953168,0
0.02,2,83,187,-4853.480000000473,42.95999999952619,0
0.02,2,84,172,-4853.0200000004725,43.419999999527136,0
0.02,2,85,165,-4852.920000000473,43.51999999952659,0
0.02,2,86,177,-4852.800000000475,43.63999999952466,0
0.02,2,87,163,-4852.560000000478,43.879999999521715,0
0.02,2,88,160,-4852.540000000475,43.89999999952488,0
0.02,2,89,159,-4852.380000000487,44.05999999951291,0
0.02,2,90,175,-4852.080000000457,44.3599999995422,0
0.02,2,91,176,-4851.820000000464,44.61999999953605,0
0.02,2,92,171,-4851.580000000466,44.85999999953401,0
0.02,2,93,161,-4851.240000000478,45.199999999521424,0
0.02,2,94,166,-4851.160000000487,45.279999999512256,0
0.02,2,95,174,-4850.920000000466,45.519999999533866,0
0.02,2,96,164,-4850.640000000467,45.7999999995327,0
0.02,2,97,183,-4849.680000000461,46.759999999538195,0
0.02,2,98,172,-4848.500000000481,47.93999999951848,0
0.02,2,99,186,-4844.78000000046,51.65999999953965,0
0.0,3,0,491,-4303.0,12.0,0
0.0,3,1,527,-4303.0,12.0,0
0.0,3,2,472,-4303.0,12.0,0
0.0,3,3,496,-4303.0,12.0,0
0.0,3,4,476,-4302.0,13.0,0
0.0,3,5,536,-4302.0,13.0,0
0.0,3,6,498,-4302.0,13.0,0
0.0,3,7,523,-4302.0,13.0,0
0.0,3,8,495,-4301.0,14.0,0
0.0,3,9,488,-4301.0,14.0,0
0.0,3,10,477,-4301.0,14.0,0
0.0,3,11,529,-4300.0,15.0,0
0.0,3,12,504,-4299.0,16.0,0
0.0,3,13,489,-4299.0,16.0,0
0.0,3,14,500,-4299.0,16.0,0
0.0,3,15,506,-4299.0,16.0,0
0.0,3,16,537,-4299.0,16.0,0
0.0,3,17,498,-4299.0,16.0,0
0.0,3,18,480,-4298.0,17.0,0
0.0,3,19,494,-4298.0,17.0,0
0.0,3,20,516,-4298.0,17.0,0
0.0,3,21,512,-4298.0,17.0,0
0.0,3,22,494,-4298.0,17.0,0
0.0,3,23,484,-4298.0,17.0,0
0.0,3,24,536,-4298.0,17.0,0
0.0,3,25,502,-4298.0,17.0,0
0.0,3,26,496,-4298.0,17.0,0
0.0,3,27,513,-4298.0,17.0,0
0.0,3,28,486,-4297.0,18.0,0
0.0,3,29,489,-4297.0,18.0,0
0.0,3,30,499,-4297.0,18.0,0
0.0,3,31,515,-4297.0,18.0,0
0.0,3,32,486,-4297.0,18.0,0
0.0,3,33,514,-4297.0,18.0,0
0.0,3,34,512,-4297.0,18.0,0
0.0,3,35,519,-4297.0,18.0,0
0.0,3,36,499,-4297.0,18.0,0
0.0,3,37,481,-4297.0,18.0,0
0.0,3,38,522,-4297.0,18.0,0
0.0,3,39,481,-4296.0,19.0,0
0.0,3,40,507,-4296.0,19.0,0
0.0,3,41,491,-4296.0,19.0,0
0.0,3,42,505,-4296.0,19.0,0
0.0,3,43,540,-4296.0,19.0,0
0.0,3,44,545,-4296.0,19.0,0
0.0,3,45,526,-4296.0,19.0,0
0.0,3,46,511,-4296.0,19.0,0
0.0,3,47,468,-4296.0,19.0,0
0.0,3,48,529,-4296.0,19.0,0
0.0,3,49,484,-4296.0,19.0,0
0.0,3,50,519,-4296.0,19.0,0
0.0,3,51,507,-4295.0,20.0,0
0.0,3,52,499,-4295.0,20.0,0
0.0,3,53,498,-4295.0,20.0,0
0.0,3,54,514,-4295.0,20.0,0
0.0,3,55,489,-4295.0,20.0,0
0.0,3,56,537,-4295.0,20.0,0
0.0,3,57,536,-4295.0,20.0,0
0.0,3,58,543,-4295.0,20.0,0
0.0,3,59,518,-4295.0,20.0,0
0.0,3,60,514,-4294.0,21.0,0
0.0,3,61,544,-4294.0,21.0,0
0.0,3,62,510,-4294.0,21.0,0
0.0,3,63,516,-4294.0,21.0,0
0.0,3,64,493,-4294.0,21.0,0
0.0,3,65,512,-4294.0,21.0,0
0.0,3,66,519,-4294.0,21.0,0
0.0,3,67,515,-4294.0,21.0,0
0.0,3,68,512,-4294.0,21.0,0
0.0,3,69,499,-4294.0,21.0,0
0.0,3,70,543,-4294.0,21.0,0
0.0,3,71,517,-4293.0,22.0,0
0.0,3,72,523,-4293.0,22.0,0
0.0,3,73,517,-4292.0,23.0,0
0.0,3,74,501,-4292.0,23.0,0
0.0,3,75,534,-4292.0,23.0,0
0.0,3,76,497,-4292.0,23.0,0
0.0,3,77,542,-4292.0,23.0,0
0.0,3,78,506,-4292.0,23.0,0
0.0,3,79,517,-4291.0,24.0,0
0.0,3,80,544,-4291.0,24.0,0
0.0,3,81,538,-4291.0,24.0,0
0.0,3,82,552,-4291.0,24.0,0
0.0,3,83,487,-4291.0,24.0,0
0.0,3,84,503,-4291.0,24.0,0
0.0,3,85,529,-4290.0,25.0,0
0.0,3,86,552,-4290.0,25.0,0
0.0,3,87,521,-4290.0,25.0,0
0.0,3,88,521,-4290.0,25.0,0
0.0,3,89,566,-4290.0,25.0,0
0.0,3,90,531,-4289.0,26.0,0
0.0,3,91,503,-4289.0,26.0,0
0.0,3,92,515,-4289.0,26.0,0
0.0,3,93,528,-4288.0,27.0,0
0.0,3,94,517,-4287.0,28.0,0
0.0,3,95,515,-4286.0,29.0,0
0.0,3,96,501,-4285.0,30.0,0
0.0,3,97,542,-4284.0,31.0,0
0.0,3,98,520,-4283.0,32.0,0
0.0,3,99,540,-4280.0,35.0,0
0.001,3,0,475,-4323.012000000386,17.030999999613414,0
0.001,3,1,500,-4322.7830000003705,17.259999999629144,0
0.001,3,2,451,-4322.292000000393,17.750999999606393,0
0.001,3,3,466,-4322.205000000376,17.837999999624117,0
0.001,3,4,485,-4321.83900000038,18.203999999619555,0
0.001,3,5,455,-4321.223000000393,18.819999999606807,0
0.001,3,6,490,-4320.78800000037,19.254999999629945,0
0.001,3,7,471,-4320.050000000383,19.992999999616586,0
0.001,3,8,475,-4320.0440000004,19.99899999959962,0
0.001,3,9,476,-4319.954000000377,20.0889999996225,0
0.001,3,10,487,-4319.9330000003765,20.10999999962314,0
0.001,3,11,505,-4319.781000000365,20.26199999963501,0
0.001,3,12,497,-4319.765000000378,20.277999999621898,0
0.001,3,13,508,-4319.6440000003695,20.398999999630178,0
0.001,3,14,464,-4319.233000000382,20.809999999617503,0
